"DispFrames","NoAudioPlayed","NoRTPPkts"
25,41.6099998951,249.620006084
25,42,258.719994545
25.6099998951,41.3900001049,249.720005035
26,41.6099998951,275.529992342
25.3900001049,42,272.280005455
24.3900001049,41.3900001049,226.380004406
25.2199997902,41.6099998951,214.879999161
25.3900001049,42,250.32999444
25.6099998951,41.3900001049,242.940004826
25.3900001049,41.6099998951,218.900001049
24.3900001049,42,216.21999979
25.2199997902,41.3900001049,252.379993916
25.3900001049,41.6099998951,240.23000598
25,42,238.739996433
24.3900001049,41.3900001049,216.620006084
24,41.6099998951,197.049999475
25.2199997902,42,197.78000021
24.7800002098,41.3900001049,213.469997168
25.2199997902,41.6099998951,209.970002413
24.7800002098,42,226.619995594
24.6099998951,41.3900001049,225.920002937
25,41.6099998951,204.020001888
25,28.5800023079,182.360002518
25.6099998951,7.80000209808,173
24.7800002098,0,198.009995699
24,0,198.140002728
24.6099998951,0,203.249997377
25,0,231.299996853
25,0,228.360002518
24.3900001049,0,193.990004301
24,0,200.569996119
25.2199997902,0,230.859997272
25.3900001049,0,257.469997168
25.6099998951,0,231.400006294
24.7800002098,0,200.680001259
24,0,202.099998951
24.6099998951,0,209.659999371
25,0,229.689996958
25.6099998951,0,223.310003042
24.7800002098,0,213.21999979
24,0,218.879999161
25.2199997902,0,224.43999958
25.3900001049,0,204.650003672
25.6099998951,0,219.059995174
24.7800002098,0,216.260003567
24,0,203.609999895
25.2199997902,0,200.340000629
25.3900001049,0,202.879999161
25,0,185.870003462
25,0,188.249997377
24.3900001049,0,179.700003147
24.6099998951,0,188.129996538
24.3900001049,0,199.78000021
24.6099998951,0,267.929988146
24.3900001049,0,283.940004826
24.6099998951,0,302.599993706
24.3900001049,0,293.060005665
24.6099998951,0,266.510000944
25,0,259.340000629
25,0,223.45000577
23.7800002098,0,169.67000556
24.2199997902,0,189.869992971
23.7800002098,0,248.32999444
23,0,349.519986153
17.5100009441,0,368.060005665
17.0499994755,15.2499973774,400.069990873
25.099998951,9.7500026226,380.930009127
29,0,409.829989195
24.1200008392,0,442.680001259
19.7800002098,20.7399964333,423.970002413
19.6099998951,38.8799991608,405.240001678
24.8799991608,38.9500005245,405.099998951
28.6099998951,14.4300038815,330.920013428
24.7300007343,21.9599962234,313.32999444
19.5600004196,39.0499994755,334.609999895
19.2199997902,41.6099998951,347.199997902
24.8799991608,39.5600004196,359.879999161
27.3900001049,14.8200039864,358.730000734
25.1700003147,15.2499973774,358.43999958
20.3400006294,35.3699982166,361.829999685
19.8299996853,41.3900001049,366.659999371
25.8799991608,25.1400027275,316.540009022
29,5.85000157356,343.99998951
24.7300007343,0,384.21999979
20.7800002098,18.2999968529,386.21999979
19.3900001049,19.6300017834,330.270009756
25.099998951,5.07000136375,296.43999958
30.2199997902,0,292.510000944
27.3400006294,0,295.709998846
21.9500005245,0,305.489999056
20.6099998951,0,307.170000315
22.8299996853,0,312.099998951
26.4399995804,0,315.390000105
26.1700003147,0,277.180006504
24.3900001049,0,274.349996328
24.6099998951,0,271.530002832
24.3900001049,0,265.879999161
24,0,237.89000535
24.6099998951,0,250.939994335
23.7800002098,0,248.210004091
24.2199997902,0,259.839995384
23.7800002098,0,245.89000535
23.6099998951,0,247.959996223
24,0,235.160004616
24,0,357.689975977
24,0,362.820014477
23.3900001049,0,395.619985104
23,0,540.669984579
23.6099998951,0,524.800012589
22.7800002098,0,553.639986992
23.2199997902,0,441.57002759
23.3900001049,0,263.970012903
23.6099998951,0,228.199997902
24,0,207.940004826
24,0,229.649993181
24,0,255.609999895
24,0,257.829999685
24.6099998951,0,232.770004511
24.3900001049,0,254.429993391
24.6099998951,0,218.00001049
24.3900001049,0,214.989993811
24,0,247.149998426
24,0,257.269999266
24.6099998951,0,270.979998112
24.3900001049,0,267.020001888
24,0,250.850001574
24,0,263.909996748
23.3900001049,0,272.340000629
23,0,276.099998951
16.2900011539,0,284.269999266
16.2699992657,24.3999958038,274.800002098
25.099998951,23.5300028324,279.199997902
27.7800002098,5.07000136375,287.609999895
23.9500005245,15.2499973774,285.56000042
20.1700003147,34.7599983215,277.290001154
19,41.6099998951,269.340000629
24.4899990559,20.0400037766,277.369998217
28,2.34000062943,241.910007238
23.7300007343,3.04999947548,246.10999465
20.3900001049,27.5699961185,242.820003986
18.7800002098,24.3100030422,238.369998217
23.4899990559,5.07000136375,218.770004511
27.6099998951,0,240.429993391
24.9500005245,0,238.160004616
20.5600004196,0,270.409991503
19,0,233.680011749
24.4899990559,0,236.359992027
27.3900001049,0,279.419997692
26.3900001049,0,232.490009546
21.7300007343,0,257.389989614
19.6099998951,0,266.720005035
24.2699992657,0,265.079997063
28.2199997902,0,221.100009441
26.5600004196,0,229.919992447
22.5600004196,0,243.360002518
22.2199997902,0,315.739985943
26.0499994755,0,347.260003567
28.6099998951,0,357.789995909
26.5600004196,0,294.310013533
24.3900001049,0,288.529992342
24,0,380.43998909
24,0,308.760019302
24,0,213.210004091
24.6099998951,0,259.609989405
23.7800002098,0,243.490009546
23.6099998951,0,307.429982901
23.3900001049,0,326.470007658
23.6099998951,0,354.729990244
23.3900001049,0,369.650003672
16.900001049,0,392.599993706
16.6599993706,23.7899959087,415.390000105
24.4899990559,23.7500026226,407.680001259
28.6099998951,5.46000146866,297.470018148
23.5100009441,13.4199976921,231.829999685
19.3900001049,34.1999979019,205.550004721
18.3900001049,42,218.499994755
24.099998951,32.2400016785,281.309992552
27.3900001049,10.1400027275,288.260003567
23.9500005245,17.6899969578,335.389989614
20.1700003147,36.3199987411,313.610010386
18.3900001049,41.6099998951,325.019991398
24.099998951,42,289.900011539
28.6099998951,25.5300028324,307.389989614
24.7300007343,31.4699971676,338.070001364
20.7800002098,42,350.079997063
19.3900001049,41.3900001049,304.270009756
25.7099988461,41.6099998951,239.33000493
28.1700003147,19.4300038815,239.909996748
24.5600004196,17.1999979019,246.510000944
21.1700003147,35.3699982166,265.569996119
20.6099998951,38.9500005245,256.210004091
26.4899990559,14.4300038815,233.070001364
29.3900001049,0,251.179996014
26.5600004196,0,214.150008917
21.9500005245,0,208.449995279
22.4399995804,0,251.009995699
27.0499994755,0,256.020001888
29,0,269.739996433
27.1700003147,0,287.879999161
24.7800002098,0,264.160004616
24.6099998951,0,272.009995699
24.3900001049,0,274.580002308
24.6099998951,0,265.390000105
25,0,235.11000514
24.3900001049,0,233.079997063
24,0,217.160004616
24.6099998951,0,202.43999958
23.7800002098,0,216.809997797
23,0,200.600004196
15.0700013638,0,169.140002728
13.6599993706,26.2299954891,218.169989824
23.9299986362,16.7700045109,244.410001993
29.6099998951,0,232.730000734
24.5100009441,0,242.199997902
19.1700003147,21.9599962234,292.089992762
18,34.7800002098,217.740017414
24.7099988461,13.2600035667,195.699992657
27.7800002098,0,341.949979544
23.3400006294,0,369.200008392
19.7800002098,20.1299965382,283.100009441
18.3900001049,38.4899990559,266.909996748
23.4899990559,34.0700013638,257.650003672
28.2199997902,11.3100030422,231.800002098
25.3400006294,20.7399964333,221.56000042
20.5600004196,38.2699992657,201.090003252
19,41.6099998951,179.850001574
24.4899990559,34.0700013638,186.199997902
28,11.3100030422,182.410001993
25.5600004196,0,175.609999895
21.5600004196,25.619995594,188.809997797
20,41.3900001049,311.679980278
25.4899990559,28.8000020981,341.080007553
29,8.19000220299,366.679990768
28.3900001049,0,360.130007029
23.1200008392,0,346.199997902
21.8299996853,9.75999832153,359.489999056
23.6099998951,7.46000146866,363
25.2199997902,0.780000209808,422.779989719
25.3900001049,0,411.590008497
24.3900001049,0,408.059995174
24.6099998951,0,312.540019512
24.3900001049,0,227.800002098
24.6099998951,0,277.339990139
25,0,272.520007133
24.3900001049,0,291.139992237
24.6099998951,0,307.800002098
24.3900001049,0,284.140002728
24.6099998951,0,294.129996538
24.3900001049,0,375.929988146
24.6099998951,0,354.12001133
24.3900001049,0,317.489999056
24,0,282.570006609
24,0,209.810008287
24.6099998951,0,166.190002203
23.7800002098,0,170.199997902
12.6300017834,0,175.56000042
10.2699992657,0,177.659999371
17.2699992657,68.3199882507,182.43999958
23.0499994755,69.3000073433,173.020001888
24.3900001049,42,170.879999161
24,41.3900001049,184.369998217
24,41.6099998951,183.680001259
24,42,194.249997377
24,41.3900001049,191.800002098
24,41.6099998951,158.380004406
24,42,140.78000021
24,41.3900001049,136.950000525
24,41.6099998951,133.170000315
24,42,127.120000839
24,41.3900001049,184.99998951
24,41.6099998951,228.269999266
24,42,180.980008602
24,41.3900001049,147.78000021
24,41.6099998951,167.739996433
24,42,198.689996958
24,41.3900001049,206.950000525
24,41.6099998951,205.609999895
24,42,210.269999266
24,41.3900001049,213.609999895
24,41.6099998951,214.609999895
24,42,215
24,41.3900001049,216.21999979
24,41.6099998951,214.56000042
24,42,213
23.3900001049,41.3900001049,199.580002308
23.6099998951,41.6099998951,195.879999161
24,42,186.190002203
24,41.3900001049,175.56000042
24,41.6099998951,172.78000021
24,42,170.170000315
24,41.3900001049,173.269999266
24,41.6099998951,191.249997377
24,42,209.539998531
24,41.3900001049,197.310003042
24,41.6099998951,170.140002728
24,42,165.489999056
24,41.3900001049,214.139992237
24,41.6099998951,232.630001783
24,42,214.410001993
24,41.3900001049,208.21999979
24,41.6099998951,238.279994965
24,42,193.56001091
24,41.3900001049,153
24,41.6099998951,154.21999979
24,42,186.719994545
24,41.3900001049,202.730000734
24,41.6099998951,190.240001678
24,42,176.680001259
24,41.3900001049,176.879999161
24,41.6099998951,180
24,42,174.510000944
24,41.3900001049,164.900001049
24,41.6099998951,151.240001678
24,42,152.319998741
24,41.3900001049,151.510000944
24,41.6099998951,146.170000315
24,42,132.190002203
24,41.3900001049,144.739996433
24,41.6099998951,160.43999958
24,42,149.190002203
24,41.3900001049,142.21999979
24,41.6099998951,211.929988146
24,42,281.619995594
24,41.3900001049,199.79001689
23.3900001049,41.6099998951,154.689996958
23.6099998951,42,186.739996433
24,41.3900001049,184.750002623
24,41.6099998951,158.530002832
24,42,175.449995279
24,41.3900001049,182.630001783
24,41.6099998951,165.630001783
24,42,156.56000042
24,41.3900001049,161.099998951
24,41.6099998951,171.099998951
24,42,186.589998007
24,41.3900001049,184.850001574
24,41.6099998951,171.070001364
24,42,161.120000839
24,41.3900001049,154.340000629
24,41.6099998951,150.170000315
24,42,149
24,41.3900001049,133.140002728
24,41.6099998951,165.089992762
24,42,188.340000629
24,41.3900001049,188.43999958
24,41.6099998951,185.120000839
24,42,164.310003042
24,41.3900001049,141.410001993
24,41.6099998951,128.510000944
24,42,128.049999475
24,41.3900001049,133.049999475
24,41.6099998951,138.659999371
24,42,142.829999685
24,41.3900001049,155.589998007
24,41.6099998951,171.539998531
24,42,175.78000021
24,41.3900001049,208.54999423
24,41.6099998951,223.900001049
24,42,218.78000021
24,41.3900001049,219.829999685
24,41.6099998951,205.140002728
24,42,168.770004511
24,41.3900001049,152
24,41.6099998951,153.829999685
24,42,154.390000105
24,41.3900001049,149.730000734
24,41.6099998951,139.680001259
24,42,133.78000021
24,41.3900001049,131.78000021
24,41.6099998951,126.730000734
24,42,128.269999266
24,41.3900001049,145.029997587
24,41.6099998951,149.730000734
24,42,153.099998951
24,41.3900001049,158.829999685
24,41.6099998951,153.290001154
24,42,150.21999979
24,41.3900001049,156.489999056
24,41.6099998951,157.56000042
24,42,152.950000525
24,41.3900001049,159.539998531
24,41.6099998951,174.759998322
24,42,183.43999958
24,41.3900001049,181.950000525
24,41.6099998951,173.290001154
24,42,167.78000021
24,41.3900001049,170.659999371
24,41.6099998951,176.659999371
24,42,157.040003777
24,41.3900001049,144.829999685
24,41.6099998951,146
24,42,161.859997272
24,41.3900001049,168.340000629
24,41.6099998951,162.950000525
24,42,169.539998531
24,41.3900001049,187.809997797
24,41.6099998951,152.080007553
24,42,131.319998741
24,41.3900001049,154.909996748
24,41.6099998951,170.659999371
24,42,161.410001993
24,41.3900001049,143.020001888
24,41.6099998951,129.290001154
24,42,140.249997377
24,41.3900001049,154.879999161
24,41.6099998951,167.759998322
24,42,169.730000734
24,41.3900001049,158.460001469
24,41.6099998951,163.979998112
23.3900001049,42,174.049999475
23.6099998951,41.3900001049,176
24,41.6099998951,173.56000042
24,42,181.759998322
24,41.3900001049,175.190002203
24,41.6099998951,160.900001049
24,42,161.879999161
24,41.3900001049,156.460001469
24,41.6099998951,149.170000315
24,42,149.21999979
24,41.3900001049,171.959996223
24,41.6099998951,224.429993391
24,42,216.67000556
24,41.3900001049,197.21999979
24,41.6099998951,185.800002098
24,42,166.410001993
24,41.3900001049,160.21999979
24,41.6099998951,148.190002203
24,42,149.149998426
24,41.3900001049,172.689996958
24,41.6099998951,191.929998636
24,42,200.659999371
24,41.3900001049,206.049999475
24,41.6099998951,208.609999895
24,42,193.750002623
24,41.3900001049,140.690007448
24,41.6099998951,110.56000042
24,42,109.609999895
24,41.3900001049,109.390000105
24,41.6099998951,112.049999475
24,42,116.43999958
24,41.3900001049,116.170000315
24,41.6099998951,111.340000629
24,42,108.390000105
24,41.3900001049,106.78000021
24,41.6099998951,106
24,42,107.21999979
24,41.3900001049,109.21999979
24,41.6099998951,114.269999266
24,42,118.829999685
24,41.3900001049,120
24,41.6099998951,120.609999895
24,42,119.78000021
24,41.3900001049,120.829999685
24,41.6099998951,120.170000315
23.3900001049,42,115.950000525
23.6099998951,41.3900001049,112.170000315
24,41.6099998951,111
24,42,109.78000021
24,41.3900001049,107.78000021
24,41.6099998951,105.170000315
24,42,102.78000021
24,41.3900001049,101.390000105
24,41.6099998951,104.049999475
24,42,108.43999958
24,41.3900001049,107.56000042
24,41.6099998951,106.609999895
24,42,102.730000734
24,41.3900001049,100
24,41.6099998951,102.43999958
24,42,103.390000105
24,41.3900001049,103
24,41.6099998951,103.609999895
24,42,104
24,41.3900001049,104.609999895
24,41.6099998951,104.390000105
24,42,107.659999371
24,41.3900001049,108.78000021
24,41.6099998951,108.609999895
24,42,118.759998322
24,41.3900001049,110.360002518
24,41.6099998951,105.269999266
24,42,110.43999958
24,41.3900001049,110.78000021
24,41.6099998951,111.21999979
24,42,112.609999895
24,41.3900001049,119.709998846
24,41.6099998951,125.21999979
24,42,125.390000105
24,41.3900001049,123.78000021
24,41.6099998951,123.609999895
24,42,113.630001783
24,41.3900001049,106.390000105
24,41.6099998951,107.21999979
24,42,108.609999895
23.3900001049,41.3900001049,107.78000021
23.6099998951,41.6099998951,107.609999895
24,42,106.78000021
24,41.3900001049,118.809997797
24,41.6099998951,128.829999685
24,42,132.43999958
24,41.3900001049,127.900001049
24,41.6099998951,112.410001993
24,42,107.43999958
24,41.3900001049,108.390000105
24,41.6099998951,109.21999979
24,42,110
24,41.3900001049,109.390000105
24,41.6099998951,108.390000105
24,42,105.56000042
24,41.3900001049,103.390000105
24,41.6099998951,103.609999895
24,42,104
24,41.3900001049,103.390000105
24,41.6099998951,103.609999895
24,42,104.609999895
24,41.3900001049,104.390000105
24,41.6099998951,104.609999895
24,42,107.43999958
24,41.3900001049,105.950000525
24,41.6099998951,101.56000042
24,42,106.709998846
24,41.3900001049,111.609999895
24,41.6099998951,107.730000734
24,42,111.709998846
24,41.3900001049,139.789995909
24,41.6099998951,178.789995909
24,42,193.390000105
24,41.3900001049,194.829999685
24,41.6099998951,190.510000944
24,42,184.56000042
24,41.3900001049,177.510000944
24,41.6099998951,166.070001364
24,42,146.360002518
24,41.3900001049,137
23.3900001049,41.6099998951,137
23.6099998951,42,135.170000315
24,41.3900001049,135.21999979
24,41.6099998951,139.049999475
24,42,142.21999979
24,41.3900001049,142.390000105
24,41.6099998951,143.21999979
24,42,144.609999895
24,41.3900001049,146.21999979
24,41.6099998951,149.43999958
24,42,131.480003357
24,41.3900001049,127.539998531
24,41.6099998951,126.900001049
24,42,119.340000629
24,41.3900001049,117
24,41.6099998951,114.56000042
24,42,111.78000021
24,41.3900001049,111
24,41.6099998951,111
24,42,126.859997272
24,41.3900001049,157.739996433
24,41.6099998951,164.290001154
24,42,149.020001888
24,41.3900001049,139.56000042
24,41.6099998951,147.149998426
24,42,159.099998951
24,41.3900001049,154.460001469
24,41.6099998951,144.120000839
24,42,140.390000105
24,41.3900001049,140.609999895
24,41.6099998951,142.21999979
24,42,149.099998951
24,41.3900001049,158.489999056
24,41.6099998951,163.829999685
24,42,165
24,41.3900001049,161.950000525
24,41.6099998951,160
24,42,164.879999161
24,41.3900001049,169.21999979
24,41.6099998951,171.21999979
24,42,154.920002937
24,41.3900001049,146.43999958
24,41.6099998951,145.56000042
24,42,145.829999685
24,41.3900001049,147
23.3900001049,41.6099998951,147.609999895
23.6099998951,42,148
24,41.3900001049,149.829999685
24,41.6099998951,152.829999685
24,42,154
24,41.3900001049,154.609999895
24,41.6099998951,153.78000021
24,42,153
24,41.3900001049,156.049999475
24,41.6099998951,155.56000042
24,42,150.340000629
24,41.3900001049,142.510000944
24,41.6099998951,142.049999475
24,42,148.269999266
24,41.3900001049,149.78000021
24,41.6099998951,150.21999979
24,42,149.78000021
24,41.3900001049,148.390000105
24,41.6099998951,150.43999958
24,42,148.340000629
24,41.3900001049,144.170000315
24,41.6099998951,136.290001154
24,42,128.340000629
